,observed,expected
0,6795.5693,8.755916079
1,15115.205,28374.90335
2,56235.41,41361.00425
3,28978.736,44545.92422
4,24617.328,75406.57905
5,12501.868,3977.3007030000003
6,6806.278,1609.377666
7,16836.68,1614.459949
8,31014.268,33566.72679
9,12833.194,883.243083
10,7564.281,261.8781312
11,17153.082,13209.946569999998
12,11216.149,8783.324588
13,34261.445,10189.163120000001
14,10793.362,93.60655529000002
15,6191.2344,0.0
16,26043.578,2663.359551
17,13929.845,34.67459213
18,13496.206,112.8785032
19,13770.148,49216.518249999994
20,20279.723,9528.883563
21,10748.869,8102.091093999999
22,22897.016,16813.8485
23,8175.1733,66.50671582
24,13898.964,499.6241824
25,23506.379,19664.12907
26,5528.124,7896.557584999999
27,7704.423,4760.892165
28,20687.742,10485.25029
29,15992.808,14062.05985
30,22690.994,0.0
31,15913.827,20030.10459
32,19847.848,2343.553344
33,20299.72,15401.08347
34,13167.343,10344.25463
35,25824.44,4600.862422
36,27329.504,14837.476769999997
37,21166.453,23819.804490000002
38,30195.06,21164.10474
39,19132.031,12443.89299
40,17659.953,0.0
41,32873.348,417.52961039999997
42,5883.045,185.9491986
43,24744.654,0.0
44,21673.9,43015.50585
45,26344.607,9418.73466
46,12785.296,2384.626033
47,18287.08,21171.988119999998
48,32687.479,3068.582172
49,5174.838,0.0
50,8970.491,0.9946796109999998
51,18781.373,36680.36139
52,17440.748,8156.44789
53,4781.725,0.0
54,14487.558,16567.50389
55,11212.093,9081.09498
56,17083.055,4178.894949
57,20211.52,666.3757115
58,20175.574,9488.365451
59,30595.365,62024.27898999999
60,23775.965,9569.817614
61,24695.602,27658.463669999997
62,14851.608,8212.386714
63,20978.334,15305.97831
64,29999.453,54.54288609
65,19886.002,21640.5475
66,17899.707,2232.893822
67,26186.682,21674.64901
68,1883.6656,0.0
69,15714.52,1090.855866
70,16780.592,364.40794800000003
71,13040.235,13965.673560000001
72,24159.637,6606.491717
73,13475.595,28936.31115
74,8910.71,18467.251119999997
75,20078.25,4462.246083
76,21158.31,1426.192511
77,21892.395,10387.25439
78,17154.176,5476.520567000001
79,29975.912,11124.97909
80,6636.1377,2120.370536
81,5025.6426,2730.819068
82,47207.254,31719.08142
83,14245.734,19973.74161
84,35060.383,6360.680238
85,17774.547,486.5666592
86,16149.469,278.752501
87,13152.471,0.0
88,17157.045,19531.17082
89,22549.51,12742.90073
90,16342.922,0.0
91,24904.309,22225.398090000002
92,12687.44,1940.1546239999998
93,17884.69,1106.245254
94,10700.711,865.6221883999999
95,25441.963,52188.126710000004
96,27103.021,19746.14189
97,20229.807,18397.55293
98,20759.027,20061.724830000003
99,36329.65,14119.94436
100,3856.743,0.0
101,6171.1455,18948.288930000002
102,13426.097,194.82935229999998
103,10041.932,2355.400452
104,23109.434,12191.015879999999
105,18864.14,27707.37792
106,22499.092,21686.83685
107,12238.374,0.0
108,11553.83,17378.44738
109,28623.674,2640.261885000001
110,19294.416,36443.92302
111,30188.941,44738.0363
112,2065.9019,0.0
113,7670.9185,0.0
114,21151.164,15823.065219999999
115,15823.167,601.5562991
116,19437.559,13825.338909999999
117,21950.06,15619.44326
118,15791.131,16436.73836
119,8720.427,9329.656952
120,16211.66,4413.20911
121,8860.825,1369.2896830000002
122,14447.8545,60.37462559
123,19331.977,114.42185800000001
124,4378.79,1329.4575410000002
125,16163.753,0.0
126,12697.401,7747.023963000001
127,15370.314,588.2424529
128,22493.148,37568.20371
129,9809.186,19566.28305
130,7575.209,0.309176269
131,18597.488,13481.09894
132,25258.908,3825.119154
133,2871.8665,0.0
134,24971.047,15787.909290000001
135,17299.443,10350.12518
136,25630.89,40350.79195
137,14643.049,7456.867018000001
138,18211.986,54443.10795
139,20105.406,33802.99272
140,33821.434,98681.84533
141,26513.32,19370.33555
142,12368.62,7570.560136
143,10449.638,210.57010899999997
144,13258.535,2570.349875
145,46739.523,4911.316382
146,7338.925,302.040278
147,72505.734,13105.67822
148,9526.378,22290.762099999996
149,19893.973,3200.264434
150,12124.559,0.0
151,24616.861,23167.578080000003
152,4155.05,182.38018540000002
153,19192.066,3114.1534389999997
154,26572.314,10204.98895
155,7200.181,6363.246607
156,25671.418,23595.77927
157,28503.627,22247.92444
158,16910.396,17689.58397
159,22880.312,179.8256955
160,28903.94,59164.91669
161,10003.296,0.0
162,7689.746,3987.0690340000006
163,19418.291,69009.83736
164,3561.8762,0.0
165,13515.42,8210.99211
166,8709.441,7240.5579769999995
167,17275.305,4341.532061999999
168,23911.645,40223.95928
169,20021.316,23058.671230000004
170,23983.348,19072.9731
171,16882.021,9444.545718000001
172,11623.459,12314.758890000001
173,28172.822,23744.27032
174,11307.771,4042.0396360000004
175,49453.32,75921.82937
176,53307.465,42399.19187
177,30546.502,11223.04593
178,14029.419,22.385344779999997
179,8447.646,9666.039712
180,22722.666,31857.69862
181,14828.847,8534.188054
182,28680.22,416.7696894
183,24059.207,52882.88903
184,18167.982,16.40478202
185,15526.494,15783.939349999999
186,8115.333,0.0
187,4953.171,41.99632761
188,31043.953,97994.41633
189,4436.138,0.0
190,21573.25,23.6119324
191,26317.766,19140.94515
192,17677.465,46241.00335
193,11982.957,7791.46315
194,14724.051,11012.672209999999
195,14644.677,3152.140781
196,17148.836,26220.806419999997
