,observed,expected
0,525.72906,0.16616924932887978
1,1001.1389,2620.7309639330942
2,6390.9873,3820.4327887235863
3,2336.6804,4114.666934079772
4,1808.2218,6965.683124303623
5,1047.5573,366.79434034508245
6,643.63275,148.03725457098807
7,1041.7612,148.50677380822128
8,2161.917,3100.3699335454476
9,1106.9838,80.95437950503323
10,578.0013,23.5504926666585
11,1386.1648,1219.7387444875374
12,953.8798,810.7917857077002
13,4174.9946,940.6681100323625
14,694.51825,8.004970709440467
15,656.86017,-0.6427331747766278
16,1415.2484,245.40782026023373
17,1070.002,2.5606280013426064
18,1011.5233,9.7853812616867
19,1233.5486,4546.152891550391
20,1531.8307,879.6691546488601
21,1081.9332,747.8570316846352
22,1505.4341,1552.679921757073
23,601.7722,5.50139191284507
24,685.7918,45.51431180357694
25,1446.7745,1815.9988985096627
26,420.49188,728.8691208635439
27,430.83636,439.1852846393509
28,1298.7372,968.0216875905079
29,1130.0701,1298.459976119444
30,1576.3341,-0.6427331747766278
31,1179.3907,1849.8090084536452
32,1165.4324,215.86299436740353
33,1405.2794,1422.1637031058538
34,1095.9701,954.9960109927279
35,1344.5186,424.40117228905694
36,1823.6189,1370.0957273785014
37,1843.9886,2199.914857811272
38,1897.7645,1954.5719438215424
39,1235.3082,1148.9680116178051
40,1284.8608,-0.6427331747766278
41,1946.2671,37.93012555766578
42,415.52744,16.53590994501845
43,254.21207,-0.6427331747766278
44,1532.2203,869.4932103107278
45,1217.0265,863.3781139588554
46,482.68167,379.4117792107693
47,1192.1971,3871.426768976753
48,404.28528,-0.4579068255980351
49,1131.6794,1481.2473689931578
50,1455.4467,413.88174913237407
51,1573.6471,660.3925369828361
52,962.4011,459.10883884023
53,1486.3181,3241.0685862005375
54,3426.9727,2387.013239362126
55,1671.5944,294.09056084872293
56,1006.3442,-0.6427331747766278
57,1591.8041,-0.6427331747766278
58,766.40125,697.480698880487
59,1675.5217,2554.543738216381
60,1132.0608,912.22394066864
61,1299.1946,3183.529367821142
62,1307.6355,824.5370210736296
63,1317.0413,1998.5874071990231
64,954.3394,2276.7101349152804
65,749.65436,8.598960668506333
66,243.45724,-0.6427331747766278
67,1393.8564,2411.7989668538175
68,1619.3319,2901.647254076884
69,2928.211,1226.7150349201822
70,1115.2999,2780.1638857521934
71,1121.2974,2672.5957975192573
72,2213.8105,2999.3516739762804
73,1292.3683,1845.4952926147394
74,2277.335,4186.8833527699235
75,1497.2097,958.9684805534374
76,1398.6653,2326.6640530881764
77,693.52734,-0.6427331747766278
78,512.154,195.2445790261623
79,529.22766,-0.6427331747766278
80,1376.4972,-0.6427331747766278
81,337.2436,-0.6427331747766278
82,1109.973,306.51181941117346
83,3060.849,3114.004182019157
84,1778.3989,5974.061153695471
85,1405.4904,1598.55631921114
86,1305.5707,2588.4656895078406
87,1097.2478,2881.3253647343504
88,931.08234,1485.2777731885308
89,2206.434,2985.0081213984877
90,781.4618,1444.8193768351005
91,1013.296,1711.452046367651
92,989.5685,101.55610696280628
93,1455.9604,1555.3998286448682
94,871.42773,1579.4054123426938
95,1571.7197,1698.9881253688122
96,1312.714,1852.7301978021983
97,851.2823,1103.3394061881693
98,3196.3281,4413.542278254959
99,1285.9901,1.1828090879281092
100,1327.1135,1097.6259256094384
101,3010.5293,54.453815623248666
102,2068.3896,279.55791286050766
103,596.621,-0.6427331747766278
104,1575.8314,6354.714388209887
105,1421.8186,2380.2267601274834
106,1244.6365,614.0259102139968
107,1022.26935,1604.8395585739
108,1357.9023,1543.7977083170508
109,3186.5237,6124.30028569042
110,1101.8912,1205.4964442571659
111,667.4943,170.23456834658012
112,1511.4116,214.7843555122998
113,1605.3059,1461.14786620467
114,1185.7808,-0.6427331747766278
115,1248.7323,1276.5908603724592
116,2479.6628,4154.375747110619
117,1321.4131,2114.9631064010755
118,1308.1481,1517.8411563271047
119,1285.3936,15.448011193208997
120,580.29315,125.85707951048404
121,1588.7286,1697.4874750441757
122,2361.433,2799.54832524742
123,1379.7184,663.8653583584911
124,1377.9993,1093.7129556603677
125,767.823,211.16072199858468
126,1022.4588,1936.1328982332534
127,1170.4626,571.6850628287018
128,595.54755,277.5682876046507
129,575.6592,-0.6141703800657677
130,765.15985,201.3985336454799
131,1191.8926,1244.788757235033
132,1391.5486,-0.49117453484663404
133,343.24283,-0.6427331747766278
134,1860.9664,453.2225369487197
135,1546.1377,3058.9950510150347
136,3106.3552,4180.657373642069
137,1291.881,1320.617279512605
138,1162.1891,877.7325628967037
139,1336.2704,3122.1970138630527
140,462.52258,198.42142981288492
141,1174.9698,-0.6427331747766278
142,1056.0358,698.7523261879115
143,1427.388,942.5597699467484
144,788.36237,3588.2864239062624
145,469.3368,621.5727114325944
146,1449.4381,780.402037614536
147,1330.8834,295.00898791125866
148,1917.8356,2270.889409993459
149,1224.215,2041.772634585722
150,1234.1283,173.30182649329703
151,2084.3064,-0.6427331747766278
152,1781.0197,3129.682799456306
153,1533.4167,1781.1047519257636
154,1795.3254,3461.5068215147326
155,920.3973,493.3127975969484
156,1901.1516,2054.6990321482535
157,2163.822,2205.7835131554375
158,1914.7948,5465.221044040327
159,579.8936,-0.4882882044825702
160,1414.7678,1817.4651017879646
161,1384.4563,1836.7574469149674
162,1045.7051,466.7137876375248
163,824.68164,757.9176918183277
164,1306.1865,400.4433185413184
165,3047.782,3400.919720863237
166,1415.383,2129.5986814653197
167,945.82635,556.7028089652414
168,1903.6567,-0.6427331747766278
169,897.9101,9.478096212562564
170,1205.6508,2024.236170529515
171,1286.2207,2616.513507111884
172,682.0187,522.3010338853776
173,1587.8264,773.9250073561252
174,1279.1652,709.022561127895
175,924.4702,3039.8861453940635
176,399.43774,30.5768181477674
177,656.8852,22.562484261145194
178,1764.6227,-0.5887779633820774
179,1239.797,1133.037547443152
180,2064.8696,1466.9814564566936
181,902.81744,1592.8716151777542
182,480.96722,14.027373900933299
183,298.7523,-0.6427331747766278
184,2324.126,899.5756193750722
185,1780.7162,2700.1403613938896
186,328.24112,-0.6427331747766278
187,1406.9526,1.5386204590234722
188,1581.5197,1767.6653218373112
189,1439.8535,1548.8362348353278
190,932.1328,1327.057415669774
191,975.23114,169.4070653377272
192,2381.053,2566.206415023405
193,1920.4216,1529.4728828043549
194,972.4475,742.5835044729237
195,1990.833,-0.6427331747766278
196,2222.5076,5339.632215446231
197,1216.8989,2212.910021977203
198,515.2966,382.73376322766103
199,1973.7733,199.8166207365886
200,328.295,164.8745302423503
201,715.047,272.48285880032057
202,999.439,-0.6427331747766278
203,1258.0366,155.4415947529833
204,1482.0714,3606.3001708343013
205,1285.7218,4329.594794003015
206,447.83276,700.6082076245476
207,584.23663,-0.6427331747766278
208,2152.3188,68.31551539319659
209,265.24957,528.2528340358103
210,1121.7922,1574.947439623771
211,1104.7633,1080.5966147913875
212,1391.9937,753.4306459105497
213,1377.2319,-0.5977531776575069
214,1211.9467,1486.5072991047361
215,1173.8965,1072.1007751356462
216,1054.9858,27.256281217230317
217,1397.8774,2285.5707241427467
218,2230.1775,1611.5349735166628
219,529.53455,721.170034359138
220,600.00104,654.1005358738333
221,362.40375,1232.1401957442908
222,1962.7537,2273.0489978461846
223,1285.8427,3770.349114189334
224,600.7545,1632.637184953274
225,1475.9877,5531.404010876368
226,1487.1849,276.1407403662497
227,1851.2067,3991.7578098333006
228,366.06424,1044.883798634496
229,1219.3467,1171.2428130019034
230,1482.4926,15.943971501705798
231,1579.6062,4140.858991084836
232,665.61426,839.5745471708406
