,observed,expected
198,13429.702,15885.125159999998
199,17725.156,7339.7832
200,13131.102,1416.7376179999999
201,8236.496,1791.6317530000001
202,15919.624,0.612067428
203,13390.438,12994.785440000001
204,15073.578,0.0
205,24884.781,91525.53567
206,19321.111,4029.196914
207,20693.742,39043.13849
208,12773.784,46872.398030000004
209,25391.701,20702.79204
210,9797.679,2881.3644850000005
211,8194.7,5724.998545
212,26150.113,50.3562494
213,10076.389,1540.8248409999999
214,18420.63,0.0
215,14999.147,10916.41284
216,17755.594,11981.555890000003
217,12544.633,301.9912185
218,12410.169,1019.677927
219,12146.41,33982.16588
220,9144.238,1610.837786
221,11941.304,10421.11956
222,26333.055,15208.47051
223,51375.45,54.43498273000001
224,13427.67,13598.220350000001
225,17998.627,24746.981309999996
226,33865.49,120672.57169999999
227,19798.27,25610.80599
228,9968.098,6968.676718000001
229,22181.719,59881.310269999994
230,13998.953,16080.812030000001
231,21692.299,2996.026213
232,9873.417,11317.23963
233,18273.5,12685.00525
234,20420.842,179.5417962
235,15767.944,13096.13855
236,11124.071,9094.881873999999
